#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
97000,-25339.265625,304.18787122267213,19.791192329382064,0.964361402190295
97250,-24808.37890625,294.08070039585624,19.91863763560277,0.958191134099776
97500,-24912.63671875,302.2777254201867,19.97288497667354,0.9555886397018356
97750,-24930.953125,296.08026022461246,20.38927264166633,0.9360737050902904
98000,-24742.734375,297.32301031924777,20.424677776897596,0.9344510691556057
98250,-25010.7734375,316.0473146659524,20.34291973745021,0.9382066208836611
98500,-24709.224609375,298.9828258065422,20.68533939240609,0.922675795824139
98750,-24742.046875,299.9776860912195,20.551718838770086,0.9286747320509222
99000,-24806.013671875,306.3915018948849,20.59157357160972,0.9268772937341223
99250,-24937.36328125,307.02591566417885,20.419473941358337,0.9346892109264139
99500,-24906.74609375,296.3126565200627,20.378532886532373,0.9365670282571731
99750,-24809.796875,280.17562661184326,20.556613921669914,0.9284535896089962
100000,-24823.15625,282.39129231820624,20.64238172865131,0.9245959229253965
